0,1,2,label
16.016763036912273,-0.13311097232525881,22.8645970528263,0.0
14.643956226660684,-2.619511279414662,19.531729023132073,0.0
18.000922593784455,-9.011304771738203,20.10489516759433,0.0
18.818218941691963,-0.17416246240121858,23.993227735610333,0.0
17.179390057344325,-5.883241690747244,18.014143289384194,0.0
14.913773520521694,-6.582698172428567,26.787544279283768,0.0
18.50280570290714,-9.718055836082382,23.787043933889475,0.0
15.617192315428797,-8.306203575814196,25.98764044139749,0.0
20.7374717399144,-2.019590530957968,20.3140542305094,0.0
16.12417743383124,-3.3485608960263393,27.433899443704767,0.0
15.597440336847221,-5.6493670775214735,18.364561460071315,0.0
14.544655370079777,-2.8391851331243254,26.319695220590795,0.0
17.22472837231731,-0.19517026899256962,24.590506986672377,0.0
15.671378495488211,-3.829538105396961,27.405499318505925,0.0
17.502797492267028,-2.3247633691604697,18.60688049159993,0.0
22.23711817199589,-4.3931898018312845,21.198261435247453,0.0
17.790695742329927,-9.852895780314288,22.350555307555876,0.0
18.673074641709555,-0.2881692372339755,21.286038254494752,0.0
14.49988509605079,-6.788440172342526,26.36570237283532,0.0
19.59693561948117,-8.168352598986484,26.07710544378852,0.0
17.96590625055085,-0.8531670165933845,19.97461122428279,0.0
16.504629803504624,-6.1531180035644715,18.178710607253766,0.0
21.311800040868107,-1.5821696173803041,22.96400875194688,0.0
16.77696407124772,-9.621826579870824,21.49247748733788,0.0
15.630047728569167,-9.40980654279926,21.990283693985987,0.0
18.604553019646158,-0.01919963777586986,23.34991981810807,0.0
18.226174352009373,-5.080508668047988,17.947350105440414,0.0
17.507697430528964,-4.766166856421452,27.897464473051336,0.0
14.885047073047952,-0.6927459621385132,22.416279176405315,0.0
14.31379367234015,-1.7125281251173563,24.988835896078946,0.0
19.700031111750015,-7.346886029497304,26.691664955329955,0.0
14.932392851627082,-3.78775891053526,27.007342354097908,0.0
13.237265548867416,-7.360579952733851,23.33428047299331,0.0
16.018789642954186,-9.639793399870513,23.10933275638438,0.0
13.978941063986747,-3.2912188811062677,19.798544203390772,0.0
21.94923249945631,-7.105706079937328,21.987518542012197,0.0
20.28622496230171,-9.010936967158827,23.661083468836843,0.0
20.703553288795423,-8.752383335531698,23.343063145041416,0.0
18.435808568402663,-2.2581318987358934,18.737833667472724,0.0
13.010069213327878,-3.0893221378921103,23.922912235389376,0.0
19.120747898855306,-2.7318343481847935,18.66627692389537,0.0
19.001728231113866,-3.0710063355066026,18.469475496009707,0.0
21.682369686600413,-3.841842670714414,20.26805655340661,0.0
19.88243460959911,-8.333911099751594,25.681616288861697,0.0
20.93775943389324,-7.27993071456796,25.706621218077586,0.0
18.540542769292482,-2.9385957162332144,27.39811509804485,0.0
16.531715505112714,-8.05146750179498,19.166362281289395,0.0
12.966023333225781,-5.322696559211402,24.82096306012126,0.0
19.147427609444627,-0.14715026643599405,22.97377183086839,0.0
19.909314656673345,-5.315867549992202,27.292994459590002,0.0
19.63648145229588,-7.7310872894806,19.347704105306818,0.0
20.271311916703112,-6.143463826294546,26.909443929240965,0.0
19.993873992821015,-5.262711902870177,18.546843917335586,0.0
13.345484641723964,-6.131089196891875,25.2827147263238,0.0
18.400547120371368,-9.770527190999795,23.57795721764846,0.0
19.534704531028563,-9.414608145936088,23.686472913797836,0.0
17.804220696440588,-9.65443082795753,24.391178413729673,0.0
19.301092843991132,-1.5286752767592593,26.168220661517605,0.0
13.612545162032282,-7.5765633893177435,24.375545204908768,0.0
18.216700300646437,-4.231569220488978,27.812424742112768,0.0
19.357658459257323,-1.3156140290617717,25.900770728603472,0.0
20.667250960327642,-6.3915463732086,26.517920108971126,0.0
13.46304355967849,-6.144279845729477,20.32526346993608,0.0
17.699097766333097,-0.9982871167467131,19.76105830172135,0.0
19.451935096051443,-9.330922265771898,21.59921932192229,0.0
21.11214527488474,-4.678788892861277,19.385137744520655,0.0
14.648021860271506,-2.120338356869782,19.924420236721513,0.0
19.134314889099585,-4.557250052028101,18.164630994941277,0.0
21.115137480205473,-3.8376448395550957,19.542524104071333,0.0
18.412764710002907,-7.909803699955981,26.791079077662296,0.0
13.375853697765308,-5.494353846705587,25.56630334010286,0.0
20.414484042664437,-8.843806251594318,21.796941352184415,0.0
16.338327729749555,-6.57095904093097,27.44598166231401,0.0
18.818184573303647,-8.800994537623755,25.74743928304653,0.0
21.341907323313198,-3.0491471564197044,20.19264151135075,0.0
15.978844557919468,-0.7476556965654506,20.586327156731958,0.0
19.285807923850946,-1.8788020204957996,19.297972299355926,0.0
17.473955187753866,-9.655213279869779,21.392712520794376,0.0
16.951473443218962,-7.902132185817281,26.841985012919245,0.0
12.800741496453387,-6.353232467362545,23.334466352715182,0.0
20.636562233987636,-7.95190111684556,25.38094519866368,0.0
17.608658694149298,-9.41188803598636,25.02895727183394,0.0
19.125926608383818,-9.605543474559042,23.447829175915427,0.0
15.073831429841817,-4.1554893196357305,27.174103184334193,0.0
20.266031695881257,-6.99914991301934,26.53657509105959,0.0
12.787397817485928,-5.259592595437201,24.33805859754561,0.0
19.528783744080147,-9.248038831013623,21.442137789578045,0.0
15.40963893234434,-7.460849963060316,26.6076046880368,0.0
19.06115803463166,-7.798981366704298,26.6780604625393,0.0
18.99328661163517,-1.101042777070643,25.832854295343694,0.0
14.24231150299666,-7.131271645395232,25.89131209668799,0.0
22.46883235896461,-5.056428629364872,23.842551982726587,0.0
21.790692305109296,-6.84654005278294,24.710193385669495,0.0
16.673311818097446,-5.844604340063042,27.725920010293304,0.0
19.92567114226195,-2.558310843772652,26.638426112526417,0.0
17.701614295157125,-0.3390608868574745,20.82945283589176,0.0
22.032365978718484,-6.6833007440504915,24.23700614990568,0.0
18.841860140743233,-6.648621516120765,27.40060601792844,0.0
14.990419052947082,-7.9914826273003365,25.85903139184267,0.0
20.893730399425426,-2.261362529768541,25.54405319213571,0.0
17.493500023319616,-9.870171167149078,23.320134516319186,0.0
14.731163400438955,-0.8126717294359915,22.284591895379858,0.0
13.338432001829213,-6.5325217717031645,25.01171596728397,0.0
14.815004940338024,-8.894277423894076,24.08650334731864,0.0
19.230019411958153,-8.341284622148645,19.690900595024424,0.0
18.132297942953084,-8.450405394001427,19.43714293137352,0.0
13.134359930536991,-6.203667574451703,24.81509667145899,0.0
21.86530736045612,-2.3864741988023845,22.432685931901162,0.0
17.466689358631832,-9.88663016124767,22.806948067385154,0.0
16.01570696285309,-3.16019728435568,18.46935933388596,0.0
19.162456111743005,-0.1634975547952049,22.56397938529061,0.0
19.80903278980852,-1.0270970670958413,20.65446086894176,0.0
22.13894724531402,-4.631161175603245,24.894439536731422,0.0
13.35972956573956,-4.755153879313245,25.606164642272752,0.0
20.18271617642641,-3.1556383351791615,26.78856832111365,0.0
14.29944140987163,-1.180076426530408,23.678649404999533,0.0
21.975232967265292,-6.517575784604427,21.20671645792942,0.0
16.240444304213888,-9.569417661211151,21.740491169190264,0.0
13.074840706865949,-3.9995178024589753,24.919107872794186,0.0
21.86294905246547,-2.709367373605907,21.57659473380801,0.0
14.873198509907356,-3.41642653299152,18.94875436118199,0.0
21.670988145978036,-2.2419125008179077,21.84649522999567,0.0
13.644026672135181,-1.7924450189910979,22.637326536688498,0.0
20.500811623918636,-8.674503645790232,21.475974015139332,0.0
17.619433444575886,-4.369306006808365,17.92660226600252,0.0
20.06451610379518,-9.178779104908433,22.32707388261285,0.0
18.240142636877366,-1.9861851055613138,26.91380862404732,0.0
15.107510317139212,-8.235842831519577,25.68715906884181,0.0
18.508766590498457,-7.02196059858103,27.3208448700068,0.0
18.048803316820646,0.07967957647186541,23.183685012914633,0.0
21.35181825985898,-1.659793648631792,22.44132964464496,0.0
20.26296968689985,-3.0939005581528267,26.70475519064459,0.0
14.52348317697793,-2.728381924960741,26.231645376101323,0.0
14.571849965068061,-6.899779570568866,19.432796423349398,0.0
16.76281540100558,-2.761159756606406,27.353126623864064,0.0
17.734938942217514,-1.0761051217292255,19.668695480958938,0.0
12.686408415068524,-5.047359033879735,23.998445064416778,0.0
17.482509984961858,-9.883118942217482,22.68394257949483,0.0
13.246220015733172,-2.6730571381117376,24.11198077076547,0.0
14.441961355815407,-6.593946512599126,19.383633748131288,0.0
17.333407745446586,-1.4126135454502302,19.312185835190228,0.0
19.89756750722641,-7.345930280986479,19.224573909174843,0.0
17.107540059138625,-9.27924514483336,20.55100659884762,0.0
14.958964125204934,-0.6197806164353086,22.97586215893396,0.0
12.835437660418759,-3.4431262052084857,22.14056599279338,0.0
16.45656434165447,-1.8173116194418415,26.68707765784876,0.0
14.365130816767499,-8.357791503278868,21.2420110686912,0.0
13.819992952480746,-7.351147577951211,25.120942550358844,0.0
22.232623745914506,-5.595555511364314,24.536465705535697,0.0
18.03439665589008,-0.2104694636890434,24.600279184700923,0.0
17.22011488677659,-7.438497250184955,18.61201491268276,0.0
18.18805619263282,-7.2175359733591264,18.51946908363793,0.0
16.026253220083433,-7.4564446556464326,26.90525285720351,0.0
20.12043344437632,-4.911521628921794,27.194746712085625,0.0
17.78236205433485,-7.347105412538088,27.24733874234667,0.0
19.836750976089416,-9.267587310378874,22.09564663206783,0.0
15.233465341354307,-8.564871484314228,25.36170330282377,0.0
21.485722886230114,-7.7627118403778566,24.05626003672696,0.0
14.326922476752213,-7.310054182384149,19.95424770965968,0.0
13.960676074326395,-4.686159518367681,19.436128912882538,0.0
21.272771065459008,-5.577760697919593,19.62034516019019,0.0
14.10841554568166,-7.082870338199179,25.773346695512,0.0
19.832396594884806,-9.320110834124174,23.34956913685799,0.0
19.52884687454467,-9.259368818935634,24.321922563456617,0.0
14.707075623785563,-2.4303812388516084,19.611313429993324,0.0
13.848975784928438,-8.236126957760154,22.998155381819096,0.0
18.703514951698562,-8.864723482277823,25.707182716569235,0.0
13.522955916322136,-5.048996823294966,19.9557149296501,0.0
14.54509247434098,-4.669041479699708,18.917641155713607,0.0
15.988044407801993,-0.7710193995604939,20.538828961164466,0.0
20.34385558676777,-8.64963397299847,24.663181052443967,0.0
19.988203239203173,-9.049095010324406,21.557771351780495,0.0
21.593954972063212,-6.307219356706951,25.492736544012494,0.0
12.765736032210157,-4.200841291972055,21.663139978905942,0.0
22.26293206070513,-3.8640950927681956,24.258420050991205,0.0
14.890593322652775,-8.050367734141453,20.094232106756234,0.0
20.616458741756368,-8.148830920302139,25.143502421132652,0.0
22.12422271552947,-2.9732317348283903,22.182491925770382,0.0
20.063289765454627,-5.738288060018838,18.654404780822563,0.0
15.221450496558491,-9.231006078993053,22.083287971780393,0.0
17.615411582077932,0.018886711360298847,23.856229806303567,0.0
17.099594384357236,-3.1398466623927463,18.237781093273554,0.0
18.26105205939737,-2.599632949615442,18.509230288562335,0.0
22.089354660907457,-3.5483523656112452,21.255219198208234,0.0
18.8997441067053,-0.08617745608535632,23.283870041696808,0.0
18.80580136739251,-7.1911098262966515,18.63906612802349,0.0
21.03639467088159,-8.471032243455337,23.198747571727882,0.0
14.395101022842464,-1.7132189110025942,25.111097498426325,0.0
21.93119897679763,-7.036365552323867,21.76264299448597,0.0
13.265583113120012,-6.838438944190084,24.555266081825884,0.0
20.12519878585795,-8.01148847041856,25.84435159297201,0.0
20.443604289751757,-4.009412267459502,26.889344710842696,0.0
15.882796045520521,-7.58860426501947,19.040393405842288,0.0
22.139804994999892,-2.8858420849899966,22.729143464820325,0.0
18.078653670850333,-6.967377898502331,27.417026328897826,0.0
18.4284587472115,-4.154437566689045,27.768509057081133,0.0
20.087750813500097,-3.7125455948941655,18.747687478495365,0.0
18.559935975279068,-0.9027774939301354,25.748472837719078,0.0
21.65932596154855,-6.203276953269727,20.353889445632554,0.0
16.991193741011447,-4.635730848809002,27.860187461032567,0.0
13.860802170641648,-1.5439099301192405,22.553752282859573,0.0
16.4868992190044,-7.436176151748764,18.73343701177634,0.0
20.248107995066768,-4.649090827262131,18.689157247744568,0.0
14.534294365395922,-5.673266651922789,26.800529366995647,0.0
16.72142945397399,-9.752726878505756,22.10399469828907,0.0
17.058537190553697,-9.862012201646213,22.799116620099436,0.0
16.981008533563966,-3.1383615765775805,27.546877797447877,0.0
21.07799778527489,-5.727700050698245,19.44529820982577,0.0
22.56010073958931,-4.7733528448172775,22.926304717967906,0.0
17.07173042221631,-0.8670339489302528,19.96856632533549,0.0
13.945514465152023,-8.335415421681935,22.69279309059855,0.0
14.55135245054338,-8.83698494006514,23.488787430758183,0.0
17.14466858149076,-2.4297009416072464,18.565526030629147,0.0
19.617935659522264,-2.5407117022036543,18.992905723702098,0.0
16.415760961853195,-6.13025082000046,18.193395319672504,0.0
15.806169218701738,-7.394659389865765,26.85366226569751,0.0
20.25666457673444,-1.2257406292062232,24.977982346101854,0.0
13.341286303538798,-6.848952276933715,24.72844999724768,0.0
13.303723382394281,-2.404364360253514,22.061977656376065,0.0
15.520716725096591,-1.0174294220280715,25.318120877141965,0.0
16.451339722092566,-1.3228427488164582,19.57441924589406,0.0
20.94808097215768,-1.627347113089881,21.19727625612754,0.0
18.587605925724247,-8.824745708966056,25.80650360404281,0.0
16.782324159721057,-7.091123426685597,27.319747401997095,0.0
15.97102700015,-8.068811318684705,19.384241638393963,0.0
18.905064662558868,-7.727184620988796,26.789751967502614,0.0
13.697295860998707,-1.7396437800898803,23.290910524393986,0.0
16.852819322230992,-8.88134710772848,25.82396993673754,0.0
17.39194679349774,0.08217453349871029,23.41386214557804,0.0
19.451840163061775,-9.461526268178293,22.18304366389324,0.0
18.261262097041406,-8.776323966737179,19.834246950016045,0.0
22.29850328907587,-3.799413529431599,21.72667653966994,0.0
17.705006423851795,-2.182439576582597,18.69719065863218,0.0
14.486252644442244,-4.114555709363247,19.033492526160657,0.0
18.566592086717087,-9.080044105226294,25.43296982515526,0.0
19.671155139355896,-3.745473895442215,27.285944412924856,0.0
20.66674415178399,-2.9971066825514807,19.46697129554645,0.0
13.069287579279546,-7.081931271214575,22.990845696097374,0.0
20.40327913813925,-8.872481802777873,23.92453745028015,0.0
15.35245524943284,-6.676704071450085,18.78560778817625,0.0
15.13921868345808,-8.434783767227495,20.338858153689877,0.0
19.32335588932627,-6.47592892933295,27.301014179991828,0.0
20.010631541927125,-3.970740757163426,18.637830573230612,0.0
21.38957516612256,-8.034968907018547,23.566185585396333,0.0
22.120276278492923,-5.059436478677446,24.945775242811383,0.0
15.7164976168046,-4.980184316483756,27.545488111025616,0.0
16.028010338897833,-0.45534734540621713,24.630325041456903,0.0
15.380128565518003,-2.4357662212630924,26.671025964251644,0.0
19.252351903139132,-9.15820943369609,20.921982597045304,0.0
15.720769223953038,-5.441922204671718,27.515015690283718,0.0
18.19626152444867,-9.65835343740563,24.257349368866183,0.0
19.803470917142295,-2.832919868652929,26.867702580997623,0.0
21.929568181938997,-2.483203348462848,22.531720996776738,0.0
12.75588903683402,-3.6453797898283273,23.500144401312443,0.0
18.362684495844913,-8.654928847116414,19.710013125593186,0.0
21.757173899860796,-5.045965812096726,25.614292055923556,0.0
17.712258061570097,-4.729966147506685,27.89446316478778,0.0
13.872600911436493,-4.20127106697916,19.59471718125686,0.0
13.800817667703171,-7.564347649105573,24.8218743430792,0.0
16.078797654955988,-0.9992647647165382,20.128620727692816,0.0
16.94832919516755,-6.3312382353046806,27.647109345291604,0.0
18.101660189116934,-2.0527130318422318,18.81669844315552,0.0
18.993424270922606,-0.11816942833343891,23.34045568292114,0.0
20.45533069782037,-6.2933311939309196,26.72702057514769,0.0
22.412289258510008,-5.653989064273879,21.959214890891683,0.0
20.850823307523186,-1.313465023563031,21.715901607505632,0.0
16.09895146146079,-5.869189995044353,18.21961392161908,0.0
14.622007873757052,-8.101416579405665,20.442460150024434,0.0
17.450928415430194,-4.141748850381691,27.841951035277276,0.0
14.041793144391718,-1.4181457497225924,22.144828702912115,0.0
17.37282720568578,-2.3144082290894326,18.61683423958786,0.0
20.524394507496307,-3.598715415173269,26.714742876623774,0.0
18.127784031112782,-0.0801009205845471,21.650344498982953,0.0
14.87793706484546,-8.037618016267505,20.09196942484792,0.0
15.93471659098589,-1.8536962548297384,26.52475080472727,0.0
14.99959682061921,-8.624563437893794,25.015283927608134,0.0
14.366264401958922,-1.2261571079054723,24.07338632259448,0.0
14.868079028504686,-2.1385247673497787,26.090452560041953,0.0
13.630590277446991,-7.375402967335553,24.73301257165226,0.0
18.342353414485462,-3.3508782264507504,27.592471514255244,0.0
17.0097332351371,-7.377664267761385,18.59819840815262,0.0
15.675700337375218,-4.97384872237228,27.529200908497074,0.0
12.974015132520787,-2.904994798658037,22.75369512945786,0.0
19.651940038945547,-0.44338170805485255,21.965423352720858,0.0
15.734823195900232,-0.9913891705822864,25.44418686384113,0.0
22.248879196334062,-3.4062327939340715,21.98727918865915,0.0
19.529783545580962,-1.1937597870416439,25.63340614923661,0.0
19.08755654103179,-1.6794474714116947,26.41690151888359,0.0
22.060883975393082,-2.7766150569834216,22.355222999993888,0.0
18.06241946048272,-0.7690172092615111,20.109997629063876,0.0
20.975948873325766,-8.531271297341,23.165466778294867,0.0
22.503370173656588,-4.149685228755358,23.0787489711604,0.0
13.51455942348401,-2.6675273446319574,24.82021163870601,0.0
22.486935901988144,-5.589150687576101,23.398223543831037,0.0
18.340877279627453,0.04151430198949502,22.601427942139374,0.0
19.570533399939052,-0.5113496457709861,24.24288780844159,0.0
15.667964789996336,-4.065155355829517,27.453019249507804,0.0
13.454231670336114,-4.356346535613177,20.09794314635642,0.0
20.52672623693992,-8.667813601479716,21.512413918695174,0.0
18.731749514726975,-0.03154059416924415,22.69526598537115,0.0
52.70859000953931,-4.420546726892002,-11.247692567573953,1.0
49.0628893724023,-7.321151373832413,-9.370403458260506,1.0
49.81565231750886,-5.482148912338225,-7.315524175832392,1.0
52.13666511920353,-12.161102770057807,-5.632259386498067,1.0
55.50568344341877,-8.531536525320906,-3.567836064063685,1.0
51.15550269272894,-12.115939352498621,-10.018444898436911,1.0
53.187848570440394,-4.75873795661464,-11.767400555199156,1.0
54.75325513319345,-11.499421459353933,-4.562448529358543,1.0
53.4966318790473,-3.5101728257666513,-6.815307045320723,1.0
56.513432544725106,-4.9526818749234405,-5.664592116227281,1.0
56.00487065405026,-3.81657924502439,-7.618265841945887,1.0
56.052271786629206,-8.557654157558279,-3.7991596665966325,1.0
52.089633928429066,-3.598834509448225,-8.382341794215487,1.0
49.347285108005195,-7.875668871680592,-10.419977105636876,1.0
57.48959024422649,-11.106271150921007,-10.21122192787428,1.0
50.80593501279023,-9.006579598471244,-12.179335789586329,1.0
49.73255708510999,-6.30315853717423,-6.236631348232029,1.0
55.85883225525603,-12.85050773550906,-8.503574372031599,1.0
53.83774611983681,-11.330271418223017,-4.317304650829225,1.0
58.6936915938592,-9.499154208756519,-8.129477025715598,1.0
54.35126560871972,-13.217044830668856,-8.875855021048654,1.0
51.105989085962925,-12.304601502950119,-9.407879155106633,1.0
58.359196568006524,-6.67013964235419,-9.711576546589663,1.0
55.46261706154616,-4.330687062836459,-5.669399534463551,1.0
54.1598539594862,-11.670189810317071,-4.617499873338198,1.0
55.534511953487375,-4.439961473624815,-5.554359236403069,1.0
56.81650227619113,-9.792793509537079,-4.550982426210014,1.0
54.29722351784504,-3.5526542299566986,-9.84745438872594,1.0
58.50205869206958,-7.747893025139396,-10.024706878536614,1.0
50.481345306907016,-10.506895783522586,-5.327509127966085,1.0
57.21349153683565,-11.972315593516369,-8.434797529603394,1.0
57.691371289222424,-5.178632696829386,-7.495043265950581,1.0
54.15063203055008,-7.320319887293281,-3.3800629154573016,1.0
51.256525160493126,-8.930501249479859,-12.504479463432302,1.0
56.06280463354947,-4.6868301089135045,-10.959530318878334,1.0
57.027344484685464,-10.755128103038105,-11.236637447454054,1.0
54.40960467127885,-5.655050041218644,-4.058883141304685,1.0
51.89098179092125,-3.6800813584363263,-8.442155753787269,1.0
53.07092087767126,-4.30469626728514,-5.344453474901834,1.0
50.772152764918644,-5.398269684852664,-5.585833265033763,1.0
50.33273984021968,-6.054893370850047,-5.502462095229163,1.0
55.284933464067876,-11.31367519018172,-11.982202231165315,1.0
53.74840812291867,-3.7431123069044068,-6.175650271662246,1.0
53.22423057025642,-6.981338701169841,-13.066420146471811,1.0
56.56165891451981,-12.389346898635466,-9.134404294602978,1.0
51.14034385717169,-11.408569812429006,-5.471598247162984,1.0
49.8426810486051,-5.311732939740997,-8.679735350878222,1.0
55.58703938451334,-7.998396959994877,-12.957156973273952,1.0
56.45127448105306,-9.569150581753895,-12.346577918871933,1.0
52.64277157422625,-4.056312616675221,-5.885965331656598,1.0
50.88782873005092,-11.243120358339018,-11.008074946754606,1.0
58.66585016974532,-7.392379106678405,-7.280179355626618,1.0
58.57827387194206,-7.1820578662862165,-9.467506817626226,1.0
49.222591057444774,-9.965002952158194,-9.15469023247671,1.0
57.3661687990142,-8.027353416191929,-4.734827936293473,1.0
53.645584225907015,-8.08211910812073,-13.270059452455403,1.0
57.12340237650159,-7.039764496330647,-4.709785183170979,1.0
49.79470085420917,-5.356449141133953,-8.473309914151807,1.0
57.228757849930126,-11.451752004415393,-6.408166662715549,1.0
51.52904917021294,-9.651262511180166,-4.065898675151464,1.0
52.8073843376615,-7.0928403680545244,-3.533231536460204,1.0
57.75850778313147,-7.091663400390601,-5.398198327008275,1.0
58.828404470540086,-8.397989038534186,-7.861206303271787,1.0
56.565419293262785,-5.4184296863475225,-5.2069866045166044,1.0
55.372781077533034,-11.008526399941672,-4.3767014679780685,1.0
49.76833898075883,-7.201741884299837,-10.961837281955688,1.0
53.15636836621875,-4.737295328918097,-4.816480206892823,1.0
55.06770661402389,-3.610667859330629,-6.96607488551113,1.0
53.059867013852525,-5.169529797639935,-4.442120618576826,1.0
49.84794240925642,-6.332365014423541,-5.993714468402315,1.0
52.796144537349164,-3.4191217680609878,-8.808037322564452,1.0
56.775835366883015,-12.314821212120908,-7.914668818145315,1.0
51.574745601385374,-11.263683303019894,-4.9727088763492695,1.0
